Date,Total Revenue,CloudCover,Temperature,WindSpeed,WeatherCode,KielerWeek,Holiday,Easter,Year,Weekday,Season,TempLevel,NextDayHoliday,Revenue prod 1,Revenue prod 2,Revenue prod 3,Revenue prod 4,Revenue prod 5,Revenue prod 6,Total Revenue MA7,Total Revenue MA30,IsSummer
2014-03-10,852.0610901777795,0.0,15.8,9.0,,False,False,0.0,2014.0,Monday,Spring,medium,False,150.516891177572,317.378702108067,112.794099599255,77.0050691066935,194.366328186192,0.0,985.1299068590941,1054.383007107531,False
2014-03-11,887.9159219295015,0.0,7.85,9.0,,False,False,0.0,2014.0,Tuesday,Spring,medium,False,151.221168841794,264.37746726286,118.436643402473,96.0114193579654,257.869223064409,0.0,987.4973505900136,1033.431589656703,False
2014-03-12,842.3930250625217,0.0,10.2125,8.0,0.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,91.0474158512995,275.552175296613,116.929079432661,87.5819491860972,271.282405295851,0.0,985.9939148808746,1031.4216762710994,False
2014-03-13,895.1589952708027,0.0,13.375,10.0,,False,False,0.0,2014.0,Thursday,Spring,medium,False,141.400369720196,322.865434589691,112.905736442376,86.3042676126607,231.683186905879,0.0,989.3146220700474,1032.1511418807252,False
2014-03-14,891.026300266016,1.0,9.6125,10.0,,False,False,0.0,2014.0,Friday,Spring,medium,False,123.912083680615,309.267472114849,124.458118600583,83.095661478459,250.29296439151,0.0,998.3974959039016,1032.553372063538,False
2014-03-15,1139.863691175324,4.0,9.0375,27.0,,False,False,0.0,2014.0,Saturday,Spring,medium,False,137.683942432828,426.528946577857,193.490537174953,101.236649263482,280.923615726204,0.0,993.6095691985569,1037.9228923404996,False
2014-03-16,956.5634131875869,7.0,9.3375,24.0,61.0,False,False,0.0,2014.0,Sunday,Spring,medium,False,67.1675793738149,427.380944455632,111.822263295225,135.208641454406,214.983984608509,0.0,923.5689195813618,1035.4216292576464,False
2014-03-17,830.5246723091902,7.0,9.5875,18.0,61.0,False,False,0.0,2014.0,Monday,Spring,medium,False,141.547905542998,283.82852752228,124.597166174611,60.8538978246202,219.697175244681,0.0,920.4922884572776,1020.1579948136152,False
2014-03-18,821.6401810236359,7.0,9.6875,16.0,21.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,88.2250444509535,286.018793506259,101.817031593089,74.6021348426954,270.977176630639,0.0,911.0243254707254,995.2313450354148,False
2014-03-19,782.1333458992243,7.0,9.45,18.0,61.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,99.6845823880711,287.60155477635,123.100077090268,62.5925254079212,209.154606236614,0.0,902.4157998759686,989.367460377626,False
2014-03-20,924.249996257062,0.0,16.2625,13.0,,False,False,0.0,2014.0,Thursday,Spring,high,False,128.138232106811,297.335857719945,134.121055636733,87.401519892581,277.253330900992,0.0,906.5716571597198,990.8821890070882,False
2014-03-21,854.000540913451,7.0,6.8875,14.0,63.0,False,False,0.0,2014.0,Friday,Spring,medium,False,104.8547456835,316.080628373637,116.384010751598,76.876909493407,239.804246611309,0.0,901.2822629664963,990.7471728169959,False
2014-03-22,1223.6760947767984,5.0,8.85,11.0,63.0,False,False,0.0,2014.0,Saturday,Spring,medium,False,130.851901605861,497.958416841062,219.403158616365,75.7095901700985,299.753027543412,0.0,913.2554634809925,999.5245857579941,False
2014-03-23,1094.95086385811,4.0,8.3625,10.0,,False,False,0.0,2014.0,Sunday,Spring,medium,False,71.128447822127,492.856825031606,161.390262011678,122.218061087289,247.35726790541,0.0,933.0250992910672,1000.3252550026378,False
2014-03-24,942.990897995599,3.0,7.5625,7.0,,False,False,0.0,2014.0,Monday,Spring,medium,False,174.642338237835,326.267041619462,136.254540386182,63.1258826839349,242.701095068185,0.0,949.0917029605545,991.8406761768251,False
2014-03-25,863.8886337911291,2.0,7.725,10.0,21.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,130.828394911681,327.070593673512,101.627143801847,61.7796782841541,242.582823119935,0.0,955.1271962130534,960.3254468152401,False
2014-03-26,942.6452068543758,5.0,7.85,11.0,21.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,164.073709880608,316.014621957881,102.514588286972,85.5428445981278,274.499442130787,0.0,978.0574620637893,963.2085109953555,False
2014-03-27,1066.6499110331606,6.0,5.1,12.0,,False,False,0.0,2014.0,Thursday,Spring,low,False,217.595707302914,384.826956477695,106.499230569624,86.7553324054727,270.972684277455,0.0,998.4003070318033,971.2379218470695,False
2014-03-28,1113.2579566216907,8.0,5.4,12.0,10.0,False,False,0.0,2014.0,Friday,Spring,low,False,210.364589078685,373.193892353262,132.839281058574,63.7182248755607,333.141969255609,0.0,1035.437080704409,979.3235204588751,False
2014-03-29,1499.953244891842,3.0,9.375,8.0,10.0,False,False,0.0,2014.0,Saturday,Spring,medium,False,201.442576014825,600.636330304354,197.333675027563,78.2472154179189,422.293448127181,0.0,1074.905245006558,998.7801191755082,False
2014-03-30,1213.1806003825902,0.0,11.2625,8.0,28.0,False,False,0.0,2014.0,Sunday,Spring,medium,False,77.0718729480323,541.041022021925,158.401753894457,114.215169292857,322.450782225319,0.0,1091.7952073671981,1009.2438483855215,False
2014-03-31,992.7367025202632,7.0,7.4375,4.0,45.0,False,False,0.0,2014.0,Monday,Spring,medium,False,165.782083579859,340.519359885231,122.158056434949,79.3606414264492,284.916561193775,0.0,1098.9017508707218,1000.0454536392031,False
2014-04-01,931.917467777197,8.0,5.7625,13.0,10.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,143.934571968464,344.347041678838,136.757939715278,95.6643816088289,211.213532805788,0.0,1108.6201557258742,986.5163530285702,False
2014-04-02,938.2316186315293,2.0,12.45,8.0,10.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,145.793768476637,357.401889148184,122.274399264469,61.0392736386212,251.722288103618,0.0,1107.9896431226102,984.8486210147421,False
2014-04-03,1004.1659239991181,3.0,7.6125,15.0,10.0,False,False,0.0,2014.0,Thursday,Spring,medium,False,199.334213779063,338.691456861455,134.055860641411,59.6091517158522,272.475241001337,0.0,1099.0633592606043,989.2760246209438,False
2014-04-04,1019.3912888132865,6.0,6.45,15.0,0.0,False,False,0.0,2014.0,Friday,Spring,medium,False,149.094869799179,348.498254975841,115.557770684235,86.3516555627854,319.888737791246,0.0,1085.6538352879752,994.8251650805036,False
2014-04-05,1282.668240051562,8.0,9.825,5.0,61.0,False,False,0.0,2014.0,Saturday,Spring,medium,False,166.366651532902,524.065479089145,192.693454800978,77.0706831333719,322.471971495165,0.0,1054.6131203107923,1008.5169715840024,False
2014-04-06,1341.1764194867765,7.0,12.1875,8.0,63.0,False,False,0.0,2014.0,Sunday,Spring,medium,False,79.4656989548114,577.282474747519,179.59924292824,145.543499552535,359.285503303671,0.0,1072.898237325676,1025.641312785927,False
2014-04-07,1088.722413011843,7.0,15.7875,10.0,63.0,False,False,0.0,2014.0,Monday,Spring,medium,False,175.863088463562,357.629946491513,177.997097273513,67.168817927136,310.063462856119,0.0,1086.6104816816162,1022.8194206158973,False
2014-04-08,985.3128997323562,7.0,9.8125,19.0,61.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,104.711261779938,353.523529645886,147.639998607765,89.2544999884012,290.183609710366,0.0,1094.2384005323531,1007.434918590044,False
2014-04-09,1065.3154838625878,7.0,10.1875,20.0,21.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,168.945582350845,366.100231824073,162.758801105285,96.4118611109018,271.099007471483,0.0,1112.3932384225043,1014.5433983795377,False
2014-04-10,1023.9530965661262,7.0,9.75,4.0,,False,False,0.0,2014.0,Thursday,Spring,medium,False,153.689913112803,362.307296259006,139.443674153022,72.2396331836692,296.272579857626,0.0,1115.2199773606483,1019.0779708674252,False
2014-04-11,1003.8042025802959,6.0,12.0625,10.0,,False,False,0.0,2014.0,Friday,Spring,medium,False,150.197974521935,375.837949456716,141.685913469588,58.9219511045009,277.160414027556,0.0,1112.9932507559354,1024.458343451351,False
2014-04-12,1552.0227333796233,4.0,11.2,12.0,0.0,False,False,0.0,2014.0,Saturday,Spring,medium,False,230.41912840806,574.526430697981,241.849822382462,54.5280148344852,450.699337056635,0.0,1151.4724640885156,1046.3538013883117,False
2014-04-13,1456.70692317268,6.0,11.0125,21.0,,False,False,0.0,2014.0,Sunday,Spring,medium,False,106.9717520005,631.475800914064,198.033088214577,138.42569385051,381.800588193029,0.0,1167.9768217579303,1065.2098221518672,False
2014-04-14,1024.9923942836117,5.0,8.9,23.0,61.0,False,False,0.0,2014.0,Monday,Spring,medium,False,126.41212420811,407.696472609752,156.105982266937,55.4508724176006,279.326942781212,0.0,1158.872533368183,1061.3807789221435,False
2014-04-15,1181.2425814096964,0.0,9.9125,15.0,,False,False,0.0,2014.0,Tuesday,Spring,medium,True,109.472548649702,460.801074530961,190.120642033098,85.7052852416814,335.143030954254,0.0,1186.8624878935173,1068.870084529547,False
2014-04-16,1128.0175885162666,0.0,11.3625,9.0,,False,True,0.0,2014.0,Wednesday,Spring,medium,True,110.647041867212,439.876371928798,198.969950489909,80.9877329185756,297.536491311772,0.0,1195.8199314154715,1078.7865150697828,False
2014-04-17,1544.8405310900575,5.0,14.4,14.0,,False,True,1.0,2014.0,Thursday,Spring,medium,True,259.250121969818,562.281813457354,214.383480919186,81.8180814450846,427.107033298615,0.0,1270.2324220617472,1102.8931934053303,False
2014-04-19,1690.1907503178559,1.0,11.125,13.0,5.0,False,True,1.0,2014.0,Saturday,Spring,medium,True,290.428956680919,701.506792782752,273.491937842767,0.0,424.763063011418,0.0,1368.2876431671132,1133.1617735526181,False
2014-04-20,1570.2672916617082,0.0,13.875,15.0,5.0,False,True,1.0,2014.0,Sunday,Spring,medium,True,57.7509189177541,670.020496886695,274.182299457511,189.548617602604,378.764958797144,0.0,1370.8940086359823,1154.6956833994395,False
2014-04-21,1423.5190168308948,4.0,13.425,15.0,0.0,False,True,1.0,2014.0,Monday,Spring,medium,True,109.431179378053,683.784882752709,298.187238978591,89.0074737430748,243.108241978467,0.0,1366.1528791585845,1173.6796325966877,False
2014-04-22,1051.359115407803,3.0,15.45,10.0,10.0,False,True,0.0,2014.0,Tuesday,Spring,medium,True,169.196248011103,460.8751181337,182.98384854032,0.0,238.30390072268,0.0,1369.9195536048974,1167.9357332843879,False
2014-04-23,1118.3461490901498,8.0,9.825,11.0,21.0,False,True,0.0,2014.0,Wednesday,Spring,medium,True,162.980101956576,465.58877492787,183.539691874899,67.1712850654668,239.066295265338,0.0,1360.9343489878192,1168.7155761254558,False
2014-04-24,1078.7010056462882,8.0,9.175,11.0,,False,True,0.0,2014.0,Thursday,Spring,medium,True,155.338780558714,417.193979627359,167.084247067964,61.1765774384312,277.90742095382,0.0,1353.8891228635366,1173.2392463804788,False
2014-04-25,1069.1349735364709,0.0,13.5625,12.0,,False,True,0.0,2014.0,Friday,Spring,medium,True,103.620395874603,456.429396514049,166.559313065076,53.1570826268308,289.368785455912,0.0,1285.9311860701673,1180.0807910386568,False
2014-04-26,1305.5933569360964,0.0,15.45,11.0,,False,True,0.0,2014.0,Saturday,Spring,medium,True,143.988134045973,586.998427577162,199.626205406704,72.1185398547604,302.862050051497,0.0,1230.9887013013447,1192.1790627080477,False
2014-04-27,1209.4550800269228,0.0,16.225,16.0,,False,True,0.0,2014.0,Sunday,Spring,medium,True,67.5791269771508,584.577549685164,195.501610348286,112.495745498543,249.301047517779,0.0,1179.4440996392325,1196.93923500784,False
2014-04-28,966.1764196684778,0.0,15.8875,11.0,,False,True,0.0,2014.0,Monday,Spring,medium,True,142.899118015523,406.097160006948,134.855002124095,77.3638484419459,204.961291079966,0.0,1114.1094429017442,1192.036517109399,False
2014-04-29,1076.7879393199792,0.0,18.0875,8.0,0.0,False,True,0.0,2014.0,Tuesday,Spring,high,True,145.382373304754,426.634045431234,152.025502640473,65.3847746871142,287.361243256404,0.0,1117.742132032055,1177.9310069236706,False
2014-04-30,1139.4138385103583,3.0,18.0,8.0,,False,True,0.0,2014.0,Wednesday,Spring,high,True,168.447583367336,440.782783930678,154.434645162314,51.0562893306812,324.692536719349,0.0,1120.7518019492277,1175.4721148612628,False
2014-05-02,1308.299757297924,6.0,10.225,13.0,,False,True,0.0,2014.0,Friday,Spring,medium,False,194.877300541007,506.773609930646,183.845898367796,77.6145056918161,345.188442766659,0.0,1153.551623613747,1185.9908833538514,False
2014-05-05,3156.4133441564672,8.0,10.7125,6.0,21.0,False,False,0.0,2014.0,Monday,Spring,medium,False,344.712427419033,1203.43112985675,565.941679350249,293.109398326081,749.218709204354,0.0,1451.7342479880322,1260.1407458998272,False
2014-05-06,934.2573060199788,7.0,15.775,9.0,,False,False,0.0,2014.0,Tuesday,Spring,medium,False,117.634364611904,350.107434330692,113.629663759254,87.8622507140459,265.023592604083,0.0,1398.6862407143012,1260.0082688127757,False
2014-05-07,795.8898966150722,4.0,14.2125,15.0,65.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,90.0459392081919,315.890695137174,91.0872706951132,92.4936971920041,206.372294382589,0.0,1339.6055002268938,1253.0657345666405,False
2014-05-08,987.6392495906673,7.0,12.45,10.0,63.0,False,False,0.0,2014.0,Thursday,Spring,medium,False,149.299133313087,366.1450783331,123.776673695357,82.1783266012903,266.240037647833,0.0,1342.6716187872066,1252.0073332592199,False
2014-05-09,905.4409291255015,6.0,12.3875,10.0,61.0,False,False,0.0,2014.0,Friday,Spring,medium,False,93.4116822522153,324.860077549193,145.894157572286,66.0161743425402,275.258837409267,0.0,1318.19347447371,1239.4330895616845,False
2014-05-10,1208.703992577711,7.0,13.275,12.0,61.0,False,False,0.0,2014.0,Saturday,Spring,medium,False,123.724674602317,478.617066120892,166.329341490019,104.094163257842,335.938747106641,0.0,1328.092067911903,1235.017341998049,False
2014-05-11,1191.7321636599395,7.0,11.5625,12.0,63.0,False,False,0.0,2014.0,Sunday,Spring,medium,False,61.0065824620734,460.682512294828,160.191203395938,147.881905447336,361.969960059764,0.0,1311.4395545350483,1238.4510003529856,False
2014-05-12,866.5981183930757,7.0,12.7,14.0,63.0,False,False,0.0,2014.0,Monday,Spring,medium,False,117.63724487723,328.92733265268,123.83551731917,67.4955434507817,228.702480093214,0.0,984.3230937117066,1234.4938409750096,False
2014-05-13,942.882543311423,7.0,11.5625,15.0,21.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,140.036281903001,297.999814467772,118.976012937567,101.214069608519,284.656364394564,0.0,985.5552704676272,1230.4127429566374,False
2014-05-14,855.6521103955415,7.0,11.5625,16.0,,False,False,0.0,2014.0,Wednesday,Spring,medium,False,107.299783874075,314.953597620915,127.483930182396,41.4123064196756,264.50249229848,0.0,994.0927295791228,1224.8027100842846,False
2014-05-15,929.1707414452105,2.0,13.7875,8.0,,False,False,0.0,2014.0,Thursday,Spring,medium,False,123.833393024816,352.418195482769,124.638931817625,63.5101290538195,264.770092066181,0.0,985.7400855583431,1222.3149280464484,False
2014-05-16,1225.715340832408,5.0,13.8875,9.0,,False,False,0.0,2014.0,Friday,Spring,medium,False,182.247331664509,422.284930999887,161.947276175832,85.4807679768228,373.755034015357,0.0,1031.4935729450442,1211.4380149615413,False
2014-05-17,1334.8429889037247,0.0,16.625,8.0,0.0,False,False,0.0,2014.0,Saturday,Spring,high,False,128.405482365147,507.850100762978,225.148891508595,50.3660101081308,423.072504158874,0.0,1049.5134295630462,1207.375883819243,False
2014-05-18,1433.5956267496504,4.0,16.5125,13.0,,False,False,0.0,2014.0,Sunday,Spring,high,False,94.9265718873585,598.067011591372,209.615126303356,149.244078377209,381.742838590355,0.0,1084.0653528615762,1220.9959915681106,False
2014-05-19,940.4080760169333,6.0,13.7625,8.0,61.0,False,False,0.0,2014.0,Monday,Spring,medium,False,108.184039506908,385.830427464834,132.991806725831,83.9681823631343,229.433619956226,0.0,1094.6096325221274,1212.9681747216853,False
2014-05-20,958.8899639785895,0.0,20.725,12.0,,False,False,0.0,2014.0,Tuesday,Spring,high,False,112.779561925048,345.526173706413,142.282852833497,94.5737640355796,263.727611478052,0.0,1096.8964069031513,1207.3305872370959,False
2014-05-21,890.0572010218106,2.0,26.8625,8.0,,False,False,0.0,2014.0,Wednesday,Spring,high,False,123.754439846218,356.727230834875,134.107923627317,48.2108285393945,227.256778174006,0.0,1101.811419849761,1185.5044762348211,False
2014-05-22,925.2585946940486,0.0,26.375,8.0,,False,False,0.0,2014.0,Thursday,Spring,high,False,116.368035292474,402.543178395128,105.985885216141,77.5543202377256,222.80717555258,0.0,1101.2525417424522,1160.0067377140278,False
2014-05-23,1033.0724935992653,7.0,18.0125,12.0,65.0,False,False,0.0,2014.0,Friday,Spring,high,False,129.753386763715,410.166785875368,157.533819763355,50.8008994806073,284.81760171622,0.0,1073.7321349948604,1142.1002444452795,False
2014-05-24,1224.8171504612167,2.0,17.9625,8.0,,False,False,0.0,2014.0,Saturday,Spring,high,False,117.223121200496,524.51228527573,196.118993968548,66.4306117273805,320.532138289062,0.0,1058.014158074502,1135.4768488996235,False
2014-05-25,1302.8807916837443,2.0,20.4625,11.0,,False,False,0.0,2014.0,Sunday,Spring,high,False,85.7502216285052,597.047216641851,216.640710498117,114.943972960342,288.498669954929,0.0,1039.340610207944,1143.860904775488,False
2014-05-26,969.4869865270923,0.0,19.9625,13.0,,False,False,0.0,2014.0,Monday,Spring,high,False,117.265384467109,387.78920418638,138.556265702698,91.0457110069583,234.830421163947,0.0,1043.4947402808239,1138.898932690053,False
2014-05-27,1046.1350214535028,7.0,12.8875,21.0,21.0,False,False,0.0,2014.0,Tuesday,Spring,medium,False,114.85034360851,424.223657962549,142.345521877251,84.6280561362088,280.087441868984,0.0,1055.9583199200972,1137.813399883627,False
2014-05-28,1145.507134259236,7.0,10.2,22.0,21.0,False,False,0.0,2014.0,Wednesday,Spring,medium,False,190.55318445032,440.753384253967,196.534929868791,0.0,317.665635686158,0.0,1092.4511675254437,1140.3591385743857,False
2014-05-29,1592.205248427638,4.0,12.7,14.0,,False,False,0.0,2014.0,Thursday,Spring,medium,True,85.879848415963,670.064174060842,254.295074075867,152.709702945456,429.25644892951,0.0,1187.7292609159563,1149.9128682907701,False
2014-05-30,1440.5736625679688,0.0,17.9625,13.0,,False,True,0.0,2014.0,Friday,Spring,high,False,187.239006431102,543.734282137968,264.036588750834,57.2454061447027,388.318379103362,0.0,1245.9437136257714,1157.6168210421386,False
2014-05-31,1529.9437706342324,3.0,15.9125,15.0,,False,False,0.0,2014.0,Saturday,Spring,medium,False,171.347524831197,616.245915538845,292.141593675945,68.1643312002004,382.044405388045,0.0,1289.5332307933447,1176.4090660743304,False
2014-06-01,1413.9232054836352,7.0,13.825,6.0,21.0,False,False,0.0,2014.0,Sunday,Summer,low,False,93.4027092149433,676.063588454464,238.147667385848,129.4189036507,276.89033677768,0.0,1305.3964327647577,1187.6469082797855,True
2014-06-02,1140.647619906188,0.0,17.625,9.0,,False,False,0.0,2014.0,Monday,Summer,low,False,199.723160641356,441.052664780553,142.068446650007,65.7363488821332,292.066998952139,0.0,1329.8479518189145,1187.6880343263133,True
2014-06-03,1028.5587437543256,1.0,20.0,9.0,,False,False,0.0,2014.0,Tuesday,Summer,medium,False,142.538025704362,416.946808829077,161.471394704895,62.3903661114696,245.212148404522,0.0,1327.3370550047462,1178.3633338748598,True
2014-06-04,1015.1693701610311,1.0,21.4875,14.0,,False,False,0.0,2014.0,Wednesday,Summer,medium,False,137.397470737802,415.711170989076,140.565721107956,53.2308769671162,268.264130359081,0.0,1308.7173744192883,1106.9885347416787,True
2014-06-05,1122.3599951643675,5.0,15.0375,18.0,65.0,False,False,0.0,2014.0,Thursday,Summer,low,False,194.604241155943,390.575773242664,151.313296014942,76.2135588168066,309.653125934012,0.0,1241.596623953107,1113.258624379825,True
2014-06-06,1061.296650598389,3.0,19.3125,12.0,,False,False,0.0,2014.0,Friday,Summer,medium,False,181.64230467912,428.95344334705,169.4728348911,0.0,281.228067681119,0.0,1187.4141936717385,1122.105516179269,True
2014-06-07,1769.1582587174853,0.0,17.9625,8.0,,False,False,0.0,2014.0,Saturday,Summer,low,False,199.282826637538,753.443538177679,294.192956500557,79.7188444198125,442.520092981899,0.0,1221.587691969346,1148.1561498168296,True
2014-06-08,1569.282463732646,6.0,22.1,12.0,21.0,False,False,0.0,2014.0,Sunday,Summer,medium,False,116.13410257794,681.186640749589,280.533351180996,104.453562324412,386.974806899709,0.0,1243.7818717192044,1170.2842009704011,True
2014-06-09,1805.711868065444,0.0,20.6625,10.0,,False,False,0.0,2014.0,Monday,Summer,medium,False,110.83826883308,808.126780736088,304.46367931484,143.977898792685,438.305240388751,0.0,1338.7910500276698,1190.1844634866586,True
2014-06-10,1162.1894561989209,1.0,25.7875,9.0,,False,False,0.0,2014.0,Tuesday,Summer,high,False,183.918754774297,481.25061409398,171.161365845674,70.2099274704429,255.648794014527,0.0,1357.8811518054692,1189.1997065712917,True
2014-06-11,1106.9582527554176,7.0,20.5,8.0,61.0,False,False,0.0,2014.0,Wednesday,Summer,medium,False,149.446544671322,400.748048990214,178.135623154436,83.6581389182717,294.969897021174,0.0,1370.993849318953,1197.2117110500362,True
2014-06-12,1060.8398831014074,4.0,19.55,12.0,,False,False,0.0,2014.0,Thursday,Summer,medium,False,139.828728810289,430.923755250979,169.739600653923,37.4555594997625,282.892238886454,0.0,1362.205261881387,1201.143622376369,True
2014-06-13,1260.423100020604,7.0,17.45,18.0,21.0,False,False,0.0,2014.0,Friday,Summer,low,False,181.076990157327,469.760139519046,193.49931955084,75.4496723357508,340.63697845764,0.0,1390.6518975131319,1214.6359886972045,True
2014-06-14,1352.1135514183447,1.0,18.9125,13.0,,False,False,0.0,2014.0,Saturday,Summer,medium,False,198.692957520375,564.16430206382,226.966709069792,63.8372762263068,298.452306538051,0.0,1331.0740821846834,1228.7340823629756,True
2014-06-15,1385.0781722898366,0.0,19.275,8.0,,False,False,0.0,2014.0,Sunday,Summer,medium,False,54.0249702204705,625.464619964173,241.106204197457,113.198169900375,351.284208007361,0.0,1304.7591834071393,1234.0461767448899,True
2014-06-16,1115.2314600814343,6.0,18.3125,10.0,0.0,False,False,0.0,2014.0,Monday,Summer,medium,False,162.607017592405,433.505937817699,172.158776127598,81.5364761006443,265.423252443088,0.0,1206.1191251237092,1226.7257924508133,True
2014-06-17,1022.2658809110736,1.0,20.375,7.0,,False,False,0.0,2014.0,Tuesday,Summer,medium,False,124.562218396083,419.651602758868,157.995568575297,57.1245129570396,262.931978223786,0.0,1186.130042939731,1213.0148009228608,True
2014-06-18,1152.8249414386883,3.0,19.3,13.0,,False,False,0.0,2014.0,Wednesday,Summer,medium,False,137.865777862035,432.574331239166,153.068714255789,58.7589360079372,370.557182073761,0.0,1192.6824270373413,1220.095363103586,True
2014-06-19,1151.4095785867366,7.0,15.2875,19.0,21.0,False,False,0.0,2014.0,Thursday,Summer,low,False,129.894799169399,429.955728270914,142.515967193978,88.1859744107587,360.857109541687,0.0,1205.6209549638168,1226.5126835905244,True
2014-06-20,1370.2025450817862,7.0,15.9875,16.0,,False,False,0.0,2014.0,Friday,Summer,low,False,175.728748384125,554.710447078857,196.162148829113,53.1800832506312,390.42111753906,0.0,1221.3037328297,1242.5175283925237,True
2014-06-21,1573.9251610883287,6.0,15.5125,18.0,61.0,True,False,0.0,2014.0,Saturday,Summer,low,False,162.410672754329,691.302129885254,266.758833683806,55.3784359085427,398.075088856397,0.0,1252.9911056396977,1264.139747272333,True
2014-06-22,1556.3516959138103,5.0,15.7,19.0,,True,False,0.0,2014.0,Sunday,Summer,low,False,99.6276132843513,687.127455430513,256.961787120751,112.87846427577,399.756375802425,0.0,1277.458751871694,1281.5823873494844,True
2014-06-23,1254.3351554045448,4.0,16.5,17.0,,True,False,0.0,2014.0,Monday,Summer,low,False,130.997404965594,511.714043984716,190.742545388738,89.1125310007438,331.768630064753,0.0,1297.3307083464242,1282.5663208475953,True
2014-06-24,1195.5519894585345,7.0,14.3625,7.0,21.0,True,False,0.0,2014.0,Tuesday,Summer,low,False,119.068455962972,508.608322070437,193.611313869673,80.6814437485115,293.582453806941,0.0,1322.085866710347,1278.9886941067552,True
2014-06-25,1242.200282986485,0.0,18.4375,10.0,,True,False,0.0,2014.0,Wednesday,Summer,medium,False,114.248639971521,517.169259136224,177.06025159912,74.4274080594379,359.294724220182,0.0,1334.8537726457466,1288.079137322068,True
2014-06-26,1419.705820973289,6.0,17.575,8.0,63.0,True,False,0.0,2014.0,Thursday,Summer,low,False,139.644833904018,583.733870024269,231.944214454895,84.8155438313241,379.567358758783,0.0,1373.181807272397,1300.5314973060608,True
2014-06-27,1412.9823631843042,4.0,20.1625,7.0,95.0,True,False,0.0,2014.0,Friday,Summer,medium,False,149.199619823898,595.204307059367,232.1659297551,65.0878866069292,371.32461993901,0.0,1379.2932098584708,1309.44733827023,True
2014-06-28,2096.209535863589,6.0,16.9625,6.0,95.0,True,False,0.0,2014.0,Saturday,Summer,low,False,234.368963456298,861.858616856627,396.51241111032,105.33599228222,498.133552158124,0.0,1453.9052633977938,1326.2474811847617,True
2014-06-29,1614.857541533299,7.0,17.3125,8.0,61.0,True,False,0.0,2014.0,Sunday,Summer,low,False,99.024824945212,770.70069957598,288.960776618001,139.687762195994,316.483478198112,0.0,1462.263241343435,1332.0569438169393,True
2014-06-30,1181.5463608681148,3.0,18.3375,12.0,,False,False,0.0,2014.0,Monday,Summer,medium,False,171.873065791742,465.370251192507,199.516734222146,79.3880324911908,265.398277170529,0.0,1451.864842123945,1320.4436968247355,True
2014-07-01,1027.1087975552814,6.0,15.6875,14.0,61.0,False,False,0.0,2014.0,Tuesday,Summer,low,False,79.4657766414776,394.082975399495,166.483219456976,70.9302793020307,316.146546755302,0.0,1427.801528994909,1307.5498832271235,True
2014-07-02,1110.418596567042,6.0,17.1125,15.0,,False,False,0.0,2014.0,Wednesday,Summer,low,False,130.353573545155,409.989815931385,221.64426829774,72.3068065016839,276.124132291078,0.0,1408.9755737921314,1306.5422491158185,True
2014-07-03,1112.166856945513,7.0,20.4,9.0,,False,False,0.0,2014.0,Thursday,Summer,medium,False,158.210589058586,417.58250524734,153.536797218509,70.715968983487,312.120996437591,0.0,1365.0414360738775,1309.3291862221918,True
2014-07-04,1017.6779210951094,0.0,26.9375,10.0,,False,False,0.0,2014.0,Friday,Summer,high,False,112.903849016111,438.323208441248,173.627443141051,55.6437295906243,237.179690906075,0.0,1308.5693729182783,1309.4128045866607,True
2014-07-05,1317.7410366713432,6.0,24.5875,10.0,65.0,False,False,0.0,2014.0,Saturday,Summer,medium,False,150.979319145129,576.842941856878,264.250346671558,59.349824147119,266.318604850659,0.0,1197.359587319386,1315.9255059702266,True
2014-07-06,1290.417881233027,5.0,25.2375,6.0,,False,False,0.0,2014.0,Sunday,Summer,high,False,84.8042447667398,538.601505202659,233.465594390411,104.998588236863,328.547948636354,0.0,1151.0110644193471,1323.5628803247148,True
2014-07-07,1150.840001500877,5.0,20.8,10.0,,False,False,0.0,2014.0,Monday,Summer,medium,False,142.241358541915,464.435046624119,178.249125100998,115.213371214749,250.701100019096,0.0,1146.624441652599,1302.9522717508275,True
2014-07-08,1143.5158476986933,7.0,19.6,15.0,63.0,False,False,0.0,2014.0,Tuesday,Summer,medium,False,109.606492090567,497.86988009808,168.649860088863,87.6708765599203,279.718738861263,0.0,1163.2540202445148,1288.7600512163626,True
2014-07-09,1230.2478990568025,0.0,24.65,24.0,5.0,False,False,0.0,2014.0,Wednesday,Summer,medium,False,116.752191041734,494.252899710859,228.11907513824,83.4772394737553,307.646493692214,0.0,1180.3724920287664,1269.5779189160746,True
